pathway,rep,mean_diff,P
Glycolysis / Gluconeogenesis,34,-0.31187909937616587,0.030023530532598406
Glycolysis / Gluconeogenesis,35,0.03494880088216755,0.7036096627702646
Glycolysis / Gluconeogenesis,36,-0.358157275081007,0.0057363281697235344
Glycolysis / Gluconeogenesis,37,0.12846996711600847,0.41165987117761094
Glycolysis / Gluconeogenesis,38,-0.19817322153336978,0.12428657892690852
Glycolysis / Gluconeogenesis,39,0.19139895924775913,0.16708142496595335
Glycolysis / Gluconeogenesis,40,0.08340709097285186,0.6870372315809148
Glycolysis / Gluconeogenesis,41,0.0932005439522769,0.38046340189207084
Glycolysis / Gluconeogenesis,42,-0.15414431218067215,0.21002730269731917
Glycolysis / Gluconeogenesis,43,-0.08899736025870608,0.47346522561944304
Glycolysis / Gluconeogenesis,44,-0.4654806773161828,0.0003120491529742525
Glycolysis / Gluconeogenesis,45,0.17417075940707483,0.19361961443676157
Glycolysis / Gluconeogenesis,46,-0.4059645055655931,0.005936447574508848
Glycolysis / Gluconeogenesis,47,0.12124508807028736,0.3124948759746936
Glycolysis / Gluconeogenesis,48,-0.08144365142449425,0.9151645062146506
Glycolysis / Gluconeogenesis,49,0.0034417470226401348,0.6882161158831472
Oxidative phosphorylation,0,-0.02522816139417157,0.807005875480009
Oxidative phosphorylation,1,0.2987662202318619,0.007486761677676692
Oxidative phosphorylation,2,0.16281329594237012,0.20483098243476572
Oxidative phosphorylation,3,-0.006713783941748536,0.8935931206076038
Oxidative phosphorylation,4,0.15062341186599032,0.3684026636444435
Oxidative phosphorylation,5,0.15508342501313088,0.300374166044278
Oxidative phosphorylation,6,0.15646151367648245,0.27850294649141016
Oxidative phosphorylation,7,0.120466430386662,0.36415356635650276
Oxidative phosphorylation,8,0.09468499725173546,0.426412468832678
Oxidative phosphorylation,9,-0.10465600036214352,0.4754445535378733
Oxidative phosphorylation,10,0.2667468871915989,0.011609371462184694
Oxidative phosphorylation,11,0.170164128670089,0.3328689304876187
Oxidative phosphorylation,12,0.35167313903909436,0.017481290792834624
Oxidative phosphorylation,13,-0.061279383700627243,0.6268409306428525
Oxidative phosphorylation,14,0.12243506637596446,0.2914920145601281
Oxidative phosphorylation,15,0.11736462789206428,0.4357873500540156
Oxidative phosphorylation,16,0.13551234573499307,0.23176610666498343
Oxidative phosphorylation,17,0.1810550914717618,0.22010160559853997
Oxidative phosphorylation,18,-0.28830495783493915,0.014472872433979286
Oxidative phosphorylation,19,-0.1753741468197966,0.19361961443676157
Oxidative phosphorylation,20,-0.16256349995911895,0.396321865736492
Oxidative phosphorylation,21,0.18961563999025194,0.31096240865000824
Oxidative phosphorylation,22,-0.16648904804440665,0.09334805721361103
Oxidative phosphorylation,23,-0.18267825190816045,0.3124948759746936
Oxidative phosphorylation,24,0.14763685355442518,0.3409284828162952
Oxidative phosphorylation,25,0.33784011224459254,0.0341311491415566
Oxidative phosphorylation,26,0.133640674563059,0.4774284121527973
Oxidative phosphorylation,27,-0.060131370466494534,0.8045257300242006
Oxidative phosphorylation,28,0.11199272064930449,0.6076642502483715
Oxidative phosphorylation,29,0.21690194333223883,0.059912500580494785
Oxidative phosphorylation,30,-0.3821052568078629,0.011451635514618771
Oxidative phosphorylation,31,0.18329414640290123,0.08177663358087597
Oxidative phosphorylation,32,-0.054705239595024546,0.8544699913176522
Oxidative phosphorylation,33,-0.10384548982066405,0.737173264367279
Oxidative phosphorylation,34,-0.030342347510793177,0.9738029417810905
Oxidative phosphorylation,35,-0.2455380463986546,0.044305259325275695
Oxidative phosphorylation,36,-0.2962477715070813,0.12350398433243137
Oxidative phosphorylation,37,-0.2733033490448378,0.1433744025625259
Oxidative phosphorylation,38,0.04526421155761868,0.9597558276590519
Oxidative phosphorylation,39,-0.3361668846967293,0.024456878685228504
Oxidative phosphorylation,40,0.3538955904339708,0.004776165086597908
Oxidative phosphorylation,41,0.27694205185037646,0.03345928829188426
Oxidative phosphorylation,42,0.02067213260640583,0.7107560212536839
Oxidative phosphorylation,43,0.17734654057550311,0.267984035202706
Oxidative phosphorylation,44,-0.17711816775914976,0.1786901758210303
Oxidative phosphorylation,45,-0.09716982695337417,0.4089278615454728
Oxidative phosphorylation,46,-0.19702940532669513,0.1986076783092876
Oxidative phosphorylation,47,-0.2326474756565872,0.09334805721361103
Oxidative phosphorylation,48,0.05300805911660532,0.9840243805120322
Oxidative phosphorylation,49,-0.064059647838224,0.48041267313958
DNA replication,0,-0.42057480001417724,0.0032620752493639823
DNA replication,1,0.23112857697160885,0.05926225785651178
DNA replication,2,0.1267977995048111,0.23680654620610397
DNA replication,3,-0.25538197671354557,0.08905162235190317
DNA replication,4,-0.15891146935157607,0.4282779787264367
DNA replication,5,-0.021102979689440575,0.9380727602991655
DNA replication,6,0.029021125609719305,0.9801909434472729
DNA replication,7,0.10417768863263155,0.4616849503086917
DNA replication,8,0.2520546531702883,0.12586336886954197
DNA replication,9,0.07397999370479293,0.7347582710310621
DNA replication,10,0.2690718132423874,0.02667540895585906
DNA replication,11,-0.1730993234770219,0.31634777486211496
DNA replication,12,-0.15397263457969926,0.0681870912284847
DNA replication,13,0.17594332076370156,0.13027993430371787
DNA replication,14,-0.20052259241115972,0.09148678693146556
DNA replication,15,0.2589368774817167,0.04602410120884669
DNA replication,16,0.5042581253714441,0.0006737536512428151
DNA replication,17,-0.2307409050050916,0.21770054864425126
DNA replication,18,-0.07829340417028488,0.5854450750239764
DNA replication,19,-0.2719411528060769,0.19252375768356145
DNA replication,20,-0.2548382214708774,0.047798764682955734
DNA replication,21,-0.03056088449807366,0.9865802156316699
DNA replication,22,0.013231195902297642,0.9024668524889021
DNA replication,23,-0.048318209169218564,0.4894261381941155
DNA replication,24,0.08154093729492465,0.47149043832047355
DNA replication,25,-0.06644168331233653,0.6087850221430913
DNA replication,26,0.18238908970616247,0.20655259917312885
DNA replication,27,0.017978876577919623,0.8532133613254999
DNA replication,28,0.01614565025688522,0.9712481885879997
DNA replication,29,-0.305945865436915,0.005487978011680834
DNA replication,30,0.1332740540422234,0.2490867684386351
DNA replication,31,-0.0650428543823135,0.5453657249037566
DNA replication,32,0.005474894578414022,0.8645360628942248
DNA replication,33,-0.16457117269866411,0.5636107771728739
DNA replication,34,-0.02690362997560296,0.9138937117801275
DNA replication,35,0.44321916582932963,0.0013153031717221587
DNA replication,36,-0.1561737396602356,0.32023171932990013
DNA replication,37,-0.06181009566289338,0.7012333119388741
DNA replication,38,-0.18811043818127118,0.18551162327906678
DNA replication,39,-0.29211404919550826,0.047618748202645
DNA replication,40,-0.24371306622778963,0.06348114308515396
DNA replication,41,0.004061619453619231,0.8721001626541554
DNA replication,42,0.16611227220327573,0.2464651550907786
DNA replication,43,-0.11887079949943995,0.4236231077689574
DNA replication,44,0.16106517959869832,0.2477735348896356
DNA replication,45,-0.3936189459283152,0.007171003258869213
DNA replication,46,-0.08980647692044577,0.5253272098261426
DNA replication,47,0.5495136827990555,3.9619695408279004e-05
DNA replication,48,0.12651675452513186,0.6348121195029726
DNA replication,49,-0.1130848056329434,0.5118370295074162
Mismatch repair,0,-0.1269599593150672,0.36161887566995743
Mismatch repair,1,-0.13347743687715757,0.19749118016291267
Mismatch repair,2,0.09820132950883326,0.27496586457851724
Mismatch repair,3,0.03205596522873231,0.6706138555256127
Mismatch repair,4,-0.20074478073705593,0.09780924849129037
Mismatch repair,5,0.051686844945321726,0.22865478018699825
Mismatch repair,6,-0.19918825780794547,0.16269646453287656
Mismatch repair,7,0.015150902287016918,0.8206807421719938
Mismatch repair,8,-0.09094723041745638,0.10619795720276372
Mismatch repair,9,0.17168694465083476,0.17155460510641907
Mismatch repair,10,0.43084563876958915,0.004430229567008094
Mismatch repair,11,-0.19229218101121212,0.18339251171647586
Mismatch repair,12,-0.05287036373089941,0.8469358594223297
Mismatch repair,13,-0.24354984048757602,0.12311413232807733
Mismatch repair,14,-0.16554995619941038,0.203119823938141
Mismatch repair,15,-0.24081347042130588,0.11185952605040907
Mismatch repair,16,0.2822940592755798,0.09780924849129037
Mismatch repair,17,0.2276975202965686,0.18076890960903103
Mismatch repair,18,0.26142055745634063,0.04055656423328545
Mismatch repair,19,-0.06976075832396396,0.9533746414902695
Mismatch repair,20,0.015425706116590976,0.5097777792737876
Mismatch repair,21,-0.1918635669107128,0.2618053896942547
Mismatch repair,22,0.19757309326451586,0.12002982147888923
Mismatch repair,23,0.2885685416074607,0.10619795720276372
Mismatch repair,24,0.203773385529748,0.08376328065789647
Mismatch repair,25,0.05226840111927278,0.5443016830923744
Mismatch repair,26,-0.21901454256804861,0.16414836767324492
Mismatch repair,27,-0.0721516922917324,0.7456460552942417
Mismatch repair,28,-0.23657484595425451,0.4357873500540156
Mismatch repair,29,-0.11246566286960881,0.3352737766645639
Mismatch repair,30,-0.018591215940978522,0.32967983760134745
Mismatch repair,31,-0.05987026710034495,0.6520355673876495
Mismatch repair,32,0.058886529646766626,0.5253272098261426
Mismatch repair,33,-0.021597003266944442,0.807005875480009
Mismatch repair,34,-0.06923926986617554,0.8935931206076038
Mismatch repair,35,-0.17776946470222804,0.40169545559622244
Mismatch repair,36,0.11854861523659821,0.3557477345258764
Mismatch repair,37,0.3891720783655096,0.008079023972240721
Mismatch repair,38,-0.19169773423389277,0.08608139396754795
Mismatch repair,39,-0.21875659932873157,0.2871178202732305
Mismatch repair,40,0.1359361956021216,0.40439856725594636
Mismatch repair,41,-0.06754262010274033,0.8444275523977408
Mismatch repair,42,0.5540542978550961,0.00010350893387004683
Mismatch repair,43,-0.25516117733322713,0.057979337119190476
Mismatch repair,44,0.11113177893079657,0.5496321871394099
Mismatch repair,45,0.13204671650426478,0.2147257853080412
Mismatch repair,46,0.01804449486035292,0.9789132283659501
Mismatch repair,47,-0.1990095820628715,0.30563788084494914
Mismatch repair,48,-0.040232802936944714,0.7299361661109105
Mismatch repair,49,0.21800144356827567,0.3582565380490288
Base excision repair,0,0.23231970215382333,0.04231446374887198
Base excision repair,1,0.2794669247851913,0.0254925497552499
Base excision repair,2,-0.019988248131478585,0.9853022792160973
Base excision repair,3,-0.2869322504883521,0.04150758495013698
Base excision repair,4,0.2793721733772229,0.02102453409874089
Base excision repair,5,-0.18368819700334743,0.1656100106988838
Base excision repair,6,-0.024536750887707688,0.6474239741181849
Base excision repair,7,0.024806879875994073,0.9202498204324332
Base excision repair,8,0.02426355718392555,0.9814687093501067
Base excision repair,9,-0.15212470163360287,0.1617339245603142
Base excision repair,10,0.13668731031473721,0.2742621447706284
Base excision repair,11,0.019958984295798496,0.6917573068537826
Base excision repair,12,-0.10010646836841093,0.466573399357028
Base excision repair,13,0.12628335456965364,0.4236231077689574
Base excision repair,14,-0.15794432925770385,0.21949956765724232
Base excision repair,15,-0.06953036685713757,0.9291568483602577
Base excision repair,16,-0.1327140751435651,0.40169545559622244
Base excision repair,17,-0.18802757812901755,0.12002982147888923
Base excision repair,18,-0.13456364935198795,0.23617228734955154
Base excision repair,19,0.07642897920415304,0.40801959521385534
Base excision repair,20,-0.3666212025709593,0.015330216021504039
Base excision repair,21,0.198583287045496,0.23176610666498343
Base excision repair,22,-0.027847058325129632,0.9444460914677102
Base excision repair,23,0.2240911106828183,0.2735596563521073
Base excision repair,24,-0.03904682131339399,0.5744788321054869
Base excision repair,25,-0.1883265742045801,0.0276781739256091
Base excision repair,26,-0.18423451413137248,0.16366331930570022
Base excision repair,27,-0.05284788564083484,0.8206807421719938
Base excision repair,28,-0.22812365475923385,0.047439302005801334
Base excision repair,29,-0.054729725735930795,0.5056723236964883
Base excision repair,30,-0.12432303844285819,0.3482880136156372
Base excision repair,31,0.2796078837078909,0.06486388552381203
Base excision repair,32,0.2525463525871016,0.16708142496595335
Base excision repair,33,-0.11054492014739306,0.38133406693849226
Base excision repair,34,0.353016310222862,0.026348200898300915
Base excision repair,35,-0.33194967837585326,0.0036159098163111784
Base excision repair,36,-0.252070738027487,0.04087149771643997
Base excision repair,37,0.09424482129820688,0.3312719023942856
Base excision repair,38,-0.18270563623111064,0.3124948759746936
Base excision repair,39,-0.13016192794636527,0.34911192724676265
Base excision repair,40,-0.12155506756626164,0.43296247707320434
Base excision repair,41,-0.08328577488730994,0.5646931099695401
Base excision repair,42,0.022688702030655844,0.8369121889325165
Base excision repair,43,0.23742630911320792,0.16269646453287656
Base excision repair,44,0.28204080295064965,0.036790377580150975
Base excision repair,45,0.04388191915280798,0.5976190176972691
Base excision repair,46,-0.12463729870901837,0.27496586457851724
Base excision repair,47,0.10655407275444533,0.11964857503942423
Base excision repair,48,0.05897302348470786,0.6110293215920846
Base excision repair,49,-0.04675134688917773,0.7626833019068724
Homologous recombination,0,-0.10849920279635657,0.11813306787375566
Homologous recombination,1,0.102557171374571,0.17306541297972577
Homologous recombination,2,0.11332589913772409,0.2835066721232885
Homologous recombination,3,-0.3670129608384237,0.011141859663550618
Homologous recombination,4,0.07855854254364929,0.5295143334903742
Homologous recombination,5,-0.07890346281789168,0.5026046927982196
Homologous recombination,6,-0.28514152126693537,0.017179980160759584
Homologous recombination,7,0.04779763464477498,0.4558567547344078
Homologous recombination,8,-0.16838260162088423,0.16512171220699612
Homologous recombination,9,0.09257547738079197,0.6313906381508902
Homologous recombination,10,0.14393492348208742,0.4754445535378733
Homologous recombination,11,-0.08029105501146988,0.32730104846505614
Homologous recombination,12,-0.052238258936475226,0.7687964939358277
Homologous recombination,13,0.10917162582303974,0.2721583722565848
Homologous recombination,14,-0.2731671327706364,0.1129471086758439
Homologous recombination,15,0.10265557236100908,0.6054254727198982
Homologous recombination,16,-0.09738562871583926,0.7712458255803636
Homologous recombination,17,-0.017376308067237084,0.8306607047351449
